id,member_id,applicationType,score,month
69475,5789,경찰직공무원(남),15,7
69476,5789,경찰직공무원(남),11,8
69477,5789,경찰직공무원(남),26,9
69478,5789,경찰직공무원(남),7,10
69479,5789,경찰직공무원(남),23,11
69480,5790,경찰직공무원(남),30,12
69481,5790,소방직공무원(여),7,1
69482,5790,소방직공무원(여),40,2
69483,5790,소방직공무원(여),39,3
69484,5790,소방직공무원(여),31,4
69485,5790,소방직공무원(여),39,5
69486,5790,소방직공무원(여),42,6
69487,5790,소방직공무원(여),19,7
69488,5790,소방직공무원(여),24,8
69489,5790,소방직공무원(여),47,9
69490,5790,소방직공무원(여),13,10
69491,5790,소방직공무원(여),47,11
69492,5791,소방직공무원(여),13,12
69493,5791,소방직공무원(여),48,1
69494,5791,소방직공무원(여),8,2
69495,5791,소방직공무원(여),37,3
69496,5791,소방직공무원(여),15,4
69497,5791,소방직공무원(여),44,5
69498,5791,소방직공무원(여),9,6
69499,5791,소방직공무원(여),24,7
69500,5791,소방직공무원(여),8,8
69501,5791,소방직공무원(여),34,9
69502,5791,소방직공무원(여),10,10
69503,5791,소방직공무원(여),35,11
69504,5792,소방직공무원(여),5,12
69505,5792,소방직공무원(남),45,1
69506,5792,소방직공무원(남),36,2
69507,5792,소방직공무원(남),49,3
69508,5792,소방직공무원(남),11,4
69509,5792,소방직공무원(남),12,5
69510,5792,소방직공무원(남),24,6
69511,5792,소방직공무원(남),21,7
69512,5792,소방직공무원(남),7,8
69513,5792,소방직공무원(남),39,9
69514,5792,소방직공무원(남),28,10
69515,5792,소방직공무원(남),31,11
69516,5793,소방직공무원(남),48,12
69517,5793,경호직공무원(남),21,1
69518,5793,경호직공무원(남),49,2
69519,5793,경호직공무원(남),39,3
69520,5793,경호직공무원(남),35,4
69521,5793,경호직공무원(남),46,5
69522,5793,경호직공무원(남),7,6
69523,5793,경호직공무원(남),19,7
69524,5793,경호직공무원(남),9,8
69525,5793,경호직공무원(남),31,9
69526,5793,경호직공무원(남),46,10
69527,5793,경호직공무원(남),32,11
69528,5794,경호직공무원(남),34,12
69529,5794,경호직공무원(남),13,1
69530,5794,경호직공무원(남),31,2
69531,5794,경호직공무원(남),18,3
69532,5794,경호직공무원(남),13,4
69533,5794,경호직공무원(남),36,5
69534,5794,경호직공무원(남),23,6
69535,5794,경호직공무원(남),20,7
69536,5794,경호직공무원(남),6,8
69537,5794,경호직공무원(남),31,9
69538,5794,경호직공무원(남),30,10
69539,5794,경호직공무원(남),49,11
69540,5795,경호직공무원(남),17,12
69541,5795,경호직공무원(남),33,1
69542,5795,경호직공무원(남),25,2
69543,5795,경호직공무원(남),35,3
69544,5795,경호직공무원(남),28,4
69545,5795,경호직공무원(남),8,5
69546,5795,경호직공무원(남),21,6
69547,5795,경호직공무원(남),22,7
69548,5795,경호직공무원(남),39,8
69549,5795,경호직공무원(남),37,9
69550,5795,경호직공무원(남),40,10
69551,5795,경호직공무원(남),25,11
69552,5796,경호직공무원(남),16,12
69553,5796,경호직공무원(여),26,1
69554,5796,경호직공무원(여),28,2
69555,5796,경호직공무원(여),45,3
69556,5796,경호직공무원(여),41,4
69557,5796,경호직공무원(여),30,5
69558,5796,경호직공무원(여),13,6
69559,5796,경호직공무원(여),13,7
69560,5796,경호직공무원(여),22,8
69561,5796,경호직공무원(여),45,9
69562,5796,경호직공무원(여),38,10
69563,5796,경호직공무원(여),43,11
69564,5797,경호직공무원(여),26,12
69565,5797,경찰직공무원(남),43,1
69566,5797,경찰직공무원(남),6,2
69567,5797,경찰직공무원(남),32,3
69568,5797,경찰직공무원(남),32,4
69569,5797,경찰직공무원(남),34,5
69570,5797,경찰직공무원(남),29,6
69571,5797,경찰직공무원(남),32,7
69572,5797,경찰직공무원(남),7,8
69573,5797,경찰직공무원(남),38,9
69574,5797,경찰직공무원(남),40,10
69575,5797,경찰직공무원(남),15,11
69576,5798,경찰직공무원(남),27,12
69577,5798,소방직공무원(여),18,1
69578,5798,소방직공무원(여),23,2
69579,5798,소방직공무원(여),25,3
69580,5798,소방직공무원(여),46,4
69581,5798,소방직공무원(여),24,5
69582,5798,소방직공무원(여),17,6
69583,5798,소방직공무원(여),29,7
69584,5798,소방직공무원(여),27,8
69585,5798,소방직공무원(여),46,9
69586,5798,소방직공무원(여),37,10
69587,5798,소방직공무원(여),15,11
69588,5799,소방직공무원(여),40,12
69589,5799,경호직공무원(여),22,1
69590,5799,경호직공무원(여),40,2
69591,5799,경호직공무원(여),10,3
69592,5799,경호직공무원(여),43,4
69593,5799,경호직공무원(여),13,5
69594,5799,경호직공무원(여),47,6
69595,5799,경호직공무원(여),7,7
69596,5799,경호직공무원(여),21,8
69597,5799,경호직공무원(여),7,9
69598,5799,경호직공무원(여),40,10
69599,5799,경호직공무원(여),49,11
69600,5800,경호직공무원(여),36,12
69601,5800,소방직공무원(여),31,1
69602,5800,소방직공무원(여),12,2
69603,5800,소방직공무원(여),34,3
69604,5800,소방직공무원(여),46,4
69605,5800,소방직공무원(여),11,5
69606,5800,소방직공무원(여),22,6
69607,5800,소방직공무원(여),49,7
69608,5800,소방직공무원(여),7,8
69609,5800,소방직공무원(여),18,9
69610,5800,소방직공무원(여),38,10
69611,5800,소방직공무원(여),41,11
69612,5801,소방직공무원(여),6,12
69613,5801,소방직공무원(남),45,1
69614,5801,소방직공무원(남),49,2
69615,5801,소방직공무원(남),45,3
69616,5801,소방직공무원(남),49,4
69617,5801,소방직공무원(남),38,5
69618,5801,소방직공무원(남),28,6
69619,5801,소방직공무원(남),12,7
69620,5801,소방직공무원(남),25,8
69621,5801,소방직공무원(남),25,9
69622,5801,소방직공무원(남),10,10
69623,5801,소방직공무원(남),24,11
69624,5802,소방직공무원(남),46,12
69625,5802,경호직공무원(남),7,1
69626,5802,경호직공무원(남),17,2
69627,5802,경호직공무원(남),28,3
69628,5802,경호직공무원(남),45,4
69629,5802,경호직공무원(남),10,5
69630,5802,경호직공무원(남),19,6
69631,5802,경호직공무원(남),20,7
69632,5802,경호직공무원(남),22,8
69633,5802,경호직공무원(남),49,9
69634,5802,경호직공무원(남),46,10
69635,5802,경호직공무원(남),25,11
69636,5803,경호직공무원(남),44,12
69637,5803,경찰직공무원(여),6,1
69638,5803,경찰직공무원(여),36,2
69639,5803,경찰직공무원(여),44,3
69640,5803,경찰직공무원(여),24,4
69641,5803,경찰직공무원(여),46,5
69642,5803,경찰직공무원(여),17,6
69643,5803,경찰직공무원(여),17,7
69644,5803,경찰직공무원(여),17,8
69645,5803,경찰직공무원(여),26,9
69646,5803,경찰직공무원(여),18,10
69647,5803,경찰직공무원(여),38,11
69648,5804,경찰직공무원(여),35,12
69649,5804,경찰직공무원(여),16,1
69650,5804,경찰직공무원(여),5,2
69651,5804,경찰직공무원(여),43,3
69652,5804,경찰직공무원(여),21,4
69653,5804,경찰직공무원(여),46,5
69654,5804,경찰직공무원(여),14,6
69655,5804,경찰직공무원(여),41,7
69656,5804,경찰직공무원(여),23,8
69657,5804,경찰직공무원(여),29,9
69658,5804,경찰직공무원(여),22,10
69659,5804,경찰직공무원(여),29,11
69660,5805,경찰직공무원(여),43,12
69661,5805,소방직공무원(여),32,1
69662,5805,소방직공무원(여),45,2
69663,5805,소방직공무원(여),10,3
69664,5805,소방직공무원(여),32,4
69665,5805,소방직공무원(여),14,5
69666,5805,소방직공무원(여),20,6
69667,5805,소방직공무원(여),45,7
69668,5805,소방직공무원(여),29,8
69669,5805,소방직공무원(여),22,9
69670,5805,소방직공무원(여),18,10
69671,5805,소방직공무원(여),11,11
69672,5806,소방직공무원(여),28,12
69673,5806,소방직공무원(여),10,1
69674,5806,소방직공무원(여),25,2
69675,5806,소방직공무원(여),31,3
69676,5806,소방직공무원(여),37,4
69677,5806,소방직공무원(여),37,5
69678,5806,소방직공무원(여),20,6
69679,5806,소방직공무원(여),48,7
69680,5806,소방직공무원(여),35,8
69681,5806,소방직공무원(여),36,9
69682,5806,소방직공무원(여),39,10
69683,5806,소방직공무원(여),19,11
69684,5807,소방직공무원(여),14,12
69685,5807,경호직공무원(여),13,1
69686,5807,경호직공무원(여),43,2
69687,5807,경호직공무원(여),29,3
69688,5807,경호직공무원(여),7,4
69689,5807,경호직공무원(여),29,5
69690,5807,경호직공무원(여),31,6
69691,5807,경호직공무원(여),37,7
69692,5807,경호직공무원(여),6,8
69693,5807,경호직공무원(여),36,9
69694,5807,경호직공무원(여),48,10
69695,5807,경호직공무원(여),10,11
69696,5808,경호직공무원(여),27,12
69697,5808,경찰직공무원(남),20,1
69698,5808,경찰직공무원(남),18,2
69699,5808,경찰직공무원(남),12,3
69700,5808,경찰직공무원(남),19,4
69701,5808,경찰직공무원(남),45,5
69702,5808,경찰직공무원(남),26,6
69703,5808,경찰직공무원(남),40,7
69704,5808,경찰직공무원(남),16,8
69705,5808,경찰직공무원(남),48,9
69706,5808,경찰직공무원(남),22,10
69707,5808,경찰직공무원(남),21,11
69708,5809,경찰직공무원(남),33,12
69709,5809,경호직공무원(남),21,1
69710,5809,경호직공무원(남),29,2
69711,5809,경호직공무원(남),46,3
69712,5809,경호직공무원(남),11,4
69713,5809,경호직공무원(남),16,5
69714,5809,경호직공무원(남),16,6
69715,5809,경호직공무원(남),33,7
69716,5809,경호직공무원(남),25,8
69717,5809,경호직공무원(남),41,9
69718,5809,경호직공무원(남),6,10
69719,5809,경호직공무원(남),31,11
69720,5810,경호직공무원(남),32,12
69721,5810,경호직공무원(남),7,1
69722,5810,경호직공무원(남),34,2
69723,5810,경호직공무원(남),31,3
69724,5810,경호직공무원(남),44,4
69725,5810,경호직공무원(남),14,5
69726,5810,경호직공무원(남),15,6
69727,5810,경호직공무원(남),45,7
69728,5810,경호직공무원(남),27,8
69729,5810,경호직공무원(남),30,9
69730,5810,경호직공무원(남),11,10
69731,5810,경호직공무원(남),44,11
69732,5811,경호직공무원(남),10,12
69733,5811,경호직공무원(여),20,1
69734,5811,경호직공무원(여),13,2
69735,5811,경호직공무원(여),18,3
69736,5811,경호직공무원(여),34,4
69737,5811,경호직공무원(여),37,5
69738,5811,경호직공무원(여),11,6
69739,5811,경호직공무원(여),31,7
69740,5811,경호직공무원(여),42,8
69741,5811,경호직공무원(여),40,9
69742,5811,경호직공무원(여),38,10
69743,5811,경호직공무원(여),28,11
69744,5812,경호직공무원(여),25,12
69745,5812,경호직공무원(여),15,1
69746,5812,경호직공무원(여),20,2
69747,5812,경호직공무원(여),49,3
69748,5812,경호직공무원(여),42,4
69749,5812,경호직공무원(여),16,5
69750,5812,경호직공무원(여),25,6
69751,5812,경호직공무원(여),15,7
69752,5812,경호직공무원(여),48,8
69753,5812,경호직공무원(여),5,9
69754,5812,경호직공무원(여),10,10
69755,5812,경호직공무원(여),45,11
69756,5813,경호직공무원(여),49,12
69757,5813,경찰직공무원(여),27,1
69758,5813,경찰직공무원(여),8,2
69759,5813,경찰직공무원(여),41,3
69760,5813,경찰직공무원(여),44,4
69761,5813,경찰직공무원(여),26,5
69762,5813,경찰직공무원(여),33,6
69763,5813,경찰직공무원(여),9,7
69764,5813,경찰직공무원(여),18,8
69765,5813,경찰직공무원(여),35,9
69766,5813,경찰직공무원(여),29,10
69767,5813,경찰직공무원(여),26,11
69768,5814,경찰직공무원(여),48,12
69769,5814,경찰직공무원(남),44,1
69770,5814,경찰직공무원(남),23,2
69771,5814,경찰직공무원(남),25,3
69772,5814,경찰직공무원(남),23,4
69773,5814,경찰직공무원(남),22,5
69774,5814,경찰직공무원(남),37,6
69775,5814,경찰직공무원(남),34,7
69776,5814,경찰직공무원(남),6,8
69777,5814,경찰직공무원(남),17,9
69778,5814,경찰직공무원(남),49,10
69779,5814,경찰직공무원(남),12,11
69780,5815,경찰직공무원(남),37,12
69781,5815,경호직공무원(여),48,1
69782,5815,경호직공무원(여),12,2
69783,5815,경호직공무원(여),37,3
69784,5815,경호직공무원(여),29,4
69785,5815,경호직공무원(여),26,5
69786,5815,경호직공무원(여),33,6
69787,5815,경호직공무원(여),33,7
69788,5815,경호직공무원(여),9,8
69789,5815,경호직공무원(여),30,9
69790,5815,경호직공무원(여),42,10
69791,5815,경호직공무원(여),45,11
69792,5816,경호직공무원(여),41,12
69793,5816,경찰직공무원(여),36,1
69794,5816,경찰직공무원(여),22,2
69795,5816,경찰직공무원(여),35,3
69796,5816,경찰직공무원(여),21,4
69797,5816,경찰직공무원(여),6,5
69798,5816,경찰직공무원(여),35,6
69799,5816,경찰직공무원(여),20,7
69800,5816,경찰직공무원(여),21,8
69801,5816,경찰직공무원(여),44,9
69802,5816,경찰직공무원(여),26,10
69803,5816,경찰직공무원(여),7,11
69804,5817,경찰직공무원(여),45,12
69805,5817,소방직공무원(여),26,1
69806,5817,소방직공무원(여),24,2
69807,5817,소방직공무원(여),8,3
69808,5817,소방직공무원(여),22,4
69809,5817,소방직공무원(여),48,5
69810,5817,소방직공무원(여),27,6
69811,5817,소방직공무원(여),38,7
69812,5817,소방직공무원(여),36,8
69813,5817,소방직공무원(여),48,9
69814,5817,소방직공무원(여),13,10
69815,5817,소방직공무원(여),8,11
69816,5818,소방직공무원(여),42,12
69817,5818,소방직공무원(남),15,1
69818,5818,소방직공무원(남),12,2
69819,5818,소방직공무원(남),23,3
69820,5818,소방직공무원(남),45,4
69821,5818,소방직공무원(남),25,5
69822,5818,소방직공무원(남),27,6
69823,5818,소방직공무원(남),14,7
69824,5818,소방직공무원(남),39,8
69825,5818,소방직공무원(남),38,9
69826,5818,소방직공무원(남),39,10
69827,5818,소방직공무원(남),5,11
69828,5819,소방직공무원(남),36,12
69829,5819,경찰직공무원(여),34,1
69830,5819,경찰직공무원(여),19,2
69831,5819,경찰직공무원(여),44,3
69832,5819,경찰직공무원(여),18,4
69833,5819,경찰직공무원(여),35,5
69834,5819,경찰직공무원(여),37,6
69835,5819,경찰직공무원(여),49,7
69836,5819,경찰직공무원(여),30,8
69837,5819,경찰직공무원(여),30,9
69838,5819,경찰직공무원(여),47,10
69839,5819,경찰직공무원(여),9,11
69840,5820,경찰직공무원(여),20,12
69841,5820,경호직공무원(남),47,1
69842,5820,경호직공무원(남),25,2
69843,5820,경호직공무원(남),6,3
69844,5820,경호직공무원(남),17,4
69845,5820,경호직공무원(남),12,5
69846,5820,경호직공무원(남),7,6
69847,5820,경호직공무원(남),8,7
69848,5820,경호직공무원(남),18,8
69849,5820,경호직공무원(남),26,9
69850,5820,경호직공무원(남),15,10
69851,5820,경호직공무원(남),28,11
69852,5821,경호직공무원(남),32,12
69853,5821,소방직공무원(여),15,1
69854,5821,소방직공무원(여),21,2
69855,5821,소방직공무원(여),8,3
69856,5821,소방직공무원(여),16,4
69857,5821,소방직공무원(여),36,5
69858,5821,소방직공무원(여),23,6
69859,5821,소방직공무원(여),49,7
69860,5821,소방직공무원(여),11,8
69861,5821,소방직공무원(여),40,9
69862,5821,소방직공무원(여),46,10
69863,5821,소방직공무원(여),34,11
69864,5822,소방직공무원(여),7,12
69865,5822,소방직공무원(남),30,1
69866,5822,소방직공무원(남),9,2
69867,5822,소방직공무원(남),25,3
69868,5822,소방직공무원(남),34,4
69869,5822,소방직공무원(남),19,5
69870,5822,소방직공무원(남),35,6
69871,5822,소방직공무원(남),34,7
69872,5822,소방직공무원(남),25,8
69873,5822,소방직공무원(남),33,9
69874,5822,소방직공무원(남),26,10
69875,5822,소방직공무원(남),5,11
69876,5823,소방직공무원(남),30,12
69877,5823,소방직공무원(여),44,1
69878,5823,소방직공무원(여),6,2
69879,5823,소방직공무원(여),21,3
69880,5823,소방직공무원(여),28,4
69881,5823,소방직공무원(여),46,5
69882,5823,소방직공무원(여),17,6
69883,5823,소방직공무원(여),5,7
69884,5823,소방직공무원(여),27,8
69885,5823,소방직공무원(여),39,9
69886,5823,소방직공무원(여),20,10
69887,5823,소방직공무원(여),12,11
69888,5824,소방직공무원(여),38,12
69889,5824,소방직공무원(여),46,1
69890,5824,소방직공무원(여),5,2
69891,5824,소방직공무원(여),38,3
69892,5824,소방직공무원(여),22,4
69893,5824,소방직공무원(여),26,5
69894,5824,소방직공무원(여),49,6
69895,5824,소방직공무원(여),30,7
69896,5824,소방직공무원(여),11,8
69897,5824,소방직공무원(여),17,9
69898,5824,소방직공무원(여),32,10
69899,5824,소방직공무원(여),8,11
69900,5825,소방직공무원(여),40,12
69901,5825,경호직공무원(남),24,1
69902,5825,경호직공무원(남),17,2
69903,5825,경호직공무원(남),16,3
69904,5825,경호직공무원(남),49,4
69905,5825,경호직공무원(남),15,5
69906,5825,경호직공무원(남),28,6
69907,5825,경호직공무원(남),26,7
69908,5825,경호직공무원(남),43,8
69909,5825,경호직공무원(남),45,9
69910,5825,경호직공무원(남),49,10
69911,5825,경호직공무원(남),13,11
69912,5826,경호직공무원(남),33,12
69913,5826,경찰직공무원(남),15,1
69914,5826,경찰직공무원(남),46,2
69915,5826,경찰직공무원(남),33,3
69916,5826,경찰직공무원(남),25,4
69917,5826,경찰직공무원(남),43,5
69918,5826,경찰직공무원(남),11,6
69919,5826,경찰직공무원(남),5,7
69920,5826,경찰직공무원(남),6,8
69921,5826,경찰직공무원(남),37,9
69922,5826,경찰직공무원(남),23,10
69923,5826,경찰직공무원(남),22,11
69924,5827,경찰직공무원(남),16,12
69925,5827,경찰직공무원(여),21,1
69926,5827,경찰직공무원(여),6,2
69927,5827,경찰직공무원(여),31,3
69928,5827,경찰직공무원(여),30,4
69929,5827,경찰직공무원(여),16,5
69930,5827,경찰직공무원(여),9,6
69931,5827,경찰직공무원(여),40,7
69932,5827,경찰직공무원(여),43,8
69933,5827,경찰직공무원(여),28,9
69934,5827,경찰직공무원(여),39,10
69935,5827,경찰직공무원(여),27,11
69936,5828,경찰직공무원(여),31,12
69937,5828,소방직공무원(여),32,1
69938,5828,소방직공무원(여),29,2
69939,5828,소방직공무원(여),14,3
69940,5828,소방직공무원(여),47,4
69941,5828,소방직공무원(여),38,5
69942,5828,소방직공무원(여),38,6
69943,5828,소방직공무원(여),39,7
69944,5828,소방직공무원(여),31,8
69945,5828,소방직공무원(여),11,9
69946,5828,소방직공무원(여),45,10
69947,5828,소방직공무원(여),10,11
69948,5829,소방직공무원(여),29,12
69949,5829,소방직공무원(여),16,1
69950,5829,소방직공무원(여),9,2
69951,5829,소방직공무원(여),6,3
69952,5829,소방직공무원(여),43,4
69953,5829,소방직공무원(여),46,5
69954,5829,소방직공무원(여),26,6
69955,5829,소방직공무원(여),6,7
69956,5829,소방직공무원(여),28,8
69957,5829,소방직공무원(여),47,9
69958,5829,소방직공무원(여),35,10
69959,5829,소방직공무원(여),10,11
69960,5830,소방직공무원(여),44,12
69961,5830,경찰직공무원(남),36,1
69962,5830,경찰직공무원(남),16,2
69963,5830,경찰직공무원(남),26,3
69964,5830,경찰직공무원(남),11,4
69965,5830,경찰직공무원(남),21,5
69966,5830,경찰직공무원(남),8,6
69967,5830,경찰직공무원(남),9,7
69968,5830,경찰직공무원(남),13,8
69969,5830,경찰직공무원(남),44,9
69970,5830,경찰직공무원(남),14,10
69971,5830,경찰직공무원(남),46,11
69972,5831,경찰직공무원(남),13,12
69973,5831,경찰직공무원(남),22,1
69974,5831,경찰직공무원(남),39,2
69975,5831,경찰직공무원(남),27,3
69976,5831,경찰직공무원(남),46,4
69977,5831,경찰직공무원(남),10,5
69978,5831,경찰직공무원(남),49,6
69979,5831,경찰직공무원(남),42,7
69980,5831,경찰직공무원(남),20,8
69981,5831,경찰직공무원(남),27,9
69982,5831,경찰직공무원(남),42,10
69983,5831,경찰직공무원(남),40,11
69984,5832,경찰직공무원(남),22,12
69985,5832,경찰직공무원(남),28,1
69986,5832,경찰직공무원(남),18,2
69987,5832,경찰직공무원(남),25,3
69988,5832,경찰직공무원(남),26,4
69989,5832,경찰직공무원(남),42,5
69990,5832,경찰직공무원(남),5,6
69991,5832,경찰직공무원(남),34,7
69992,5832,경찰직공무원(남),15,8
69993,5832,경찰직공무원(남),44,9
69994,5832,경찰직공무원(남),12,10
69995,5832,경찰직공무원(남),26,11
69996,5833,경찰직공무원(남),49,12
69997,5833,경찰직공무원(여),17,1
69998,5833,경찰직공무원(여),35,2
69999,5833,경찰직공무원(여),22,3
70000,5833,경찰직공무원(여),24,4
70001,5833,경찰직공무원(여),40,5
70002,5833,경찰직공무원(여),41,6
70003,5833,경찰직공무원(여),45,7
70004,5833,경찰직공무원(여),9,8
70005,5833,경찰직공무원(여),16,9
70006,5833,경찰직공무원(여),13,10
70007,5833,경찰직공무원(여),5,11
70008,5834,경찰직공무원(여),25,12
70009,5834,경호직공무원(여),19,1
70010,5834,경호직공무원(여),46,2
70011,5834,경호직공무원(여),37,3
70012,5834,경호직공무원(여),5,4
70013,5834,경호직공무원(여),24,5
70014,5834,경호직공무원(여),40,6
70015,5834,경호직공무원(여),27,7
70016,5834,경호직공무원(여),36,8
70017,5834,경호직공무원(여),25,9
70018,5834,경호직공무원(여),44,10
70019,5834,경호직공무원(여),30,11
70020,5835,경호직공무원(여),12,12
70021,5835,소방직공무원(남),13,1
70022,5835,소방직공무원(남),37,2
70023,5835,소방직공무원(남),40,3
70024,5835,소방직공무원(남),8,4
70025,5835,소방직공무원(남),29,5
70026,5835,소방직공무원(남),32,6
70027,5835,소방직공무원(남),40,7
70028,5835,소방직공무원(남),21,8
70029,5835,소방직공무원(남),34,9
70030,5835,소방직공무원(남),38,10
70031,5835,소방직공무원(남),44,11
70032,5836,소방직공무원(남),22,12
70033,5836,소방직공무원(남),43,1
70034,5836,소방직공무원(남),34,2
70035,5836,소방직공무원(남),8,3
70036,5836,소방직공무원(남),20,4
70037,5836,소방직공무원(남),10,5
70038,5836,소방직공무원(남),47,6
70039,5836,소방직공무원(남),41,7
70040,5836,소방직공무원(남),7,8
70041,5836,소방직공무원(남),19,9
70042,5836,소방직공무원(남),9,10
70043,5836,소방직공무원(남),33,11
70044,5837,소방직공무원(남),9,12
70045,5837,경찰직공무원(남),9,1
70046,5837,경찰직공무원(남),37,2
70047,5837,경찰직공무원(남),20,3
70048,5837,경찰직공무원(남),39,4
70049,5837,경찰직공무원(남),27,5
70050,5837,경찰직공무원(남),40,6
70051,5837,경찰직공무원(남),8,7
70052,5837,경찰직공무원(남),26,8
70053,5837,경찰직공무원(남),49,9
70054,5837,경찰직공무원(남),44,10
70055,5837,경찰직공무원(남),14,11
70056,5838,경찰직공무원(남),49,12
70057,5838,경호직공무원(남),39,1
70058,5838,경호직공무원(남),47,2
70059,5838,경호직공무원(남),48,3
70060,5838,경호직공무원(남),5,4
70061,5838,경호직공무원(남),33,5
70062,5838,경호직공무원(남),40,6
70063,5838,경호직공무원(남),25,7
70064,5838,경호직공무원(남),44,8
70065,5838,경호직공무원(남),34,9
70066,5838,경호직공무원(남),47,10
70067,5838,경호직공무원(남),22,11
70068,5839,경호직공무원(남),42,12
70069,5839,소방직공무원(남),20,1
70070,5839,소방직공무원(남),25,2
70071,5839,소방직공무원(남),21,3
70072,5839,소방직공무원(남),10,4
70073,5839,소방직공무원(남),12,5
70074,5839,소방직공무원(남),9,6
70075,5839,소방직공무원(남),36,7
70076,5839,소방직공무원(남),20,8
70077,5839,소방직공무원(남),40,9
70078,5839,소방직공무원(남),29,10
70079,5839,소방직공무원(남),7,11
70080,5840,소방직공무원(남),20,12
70081,5840,소방직공무원(여),44,1
70082,5840,소방직공무원(여),28,2
70083,5840,소방직공무원(여),47,3
70084,5840,소방직공무원(여),38,4
70085,5840,소방직공무원(여),11,5
70086,5840,소방직공무원(여),8,6
70087,5840,소방직공무원(여),28,7
70088,5840,소방직공무원(여),37,8
70089,5840,소방직공무원(여),29,9
70090,5840,소방직공무원(여),10,10
70091,5840,소방직공무원(여),21,11
70092,5841,소방직공무원(여),7,12
70093,5841,경찰직공무원(여),10,1
70094,5841,경찰직공무원(여),29,2
70095,5841,경찰직공무원(여),13,3
70096,5841,경찰직공무원(여),17,4
70097,5841,경찰직공무원(여),14,5
70098,5841,경찰직공무원(여),28,6
70099,5841,경찰직공무원(여),24,7
70100,5841,경찰직공무원(여),26,8
70101,5841,경찰직공무원(여),37,9
70102,5841,경찰직공무원(여),31,10
70103,5841,경찰직공무원(여),15,11
70104,5842,경찰직공무원(여),11,12
70105,5842,경찰직공무원(여),23,1
70106,5842,경찰직공무원(여),19,2
70107,5842,경찰직공무원(여),22,3
70108,5842,경찰직공무원(여),30,4
70109,5842,경찰직공무원(여),47,5
70110,5842,경찰직공무원(여),32,6
70111,5842,경찰직공무원(여),17,7
70112,5842,경찰직공무원(여),15,8
70113,5842,경찰직공무원(여),7,9
70114,5842,경찰직공무원(여),40,10
70115,5842,경찰직공무원(여),49,11
70116,5843,경찰직공무원(여),40,12
70117,5843,경찰직공무원(남),40,1
70118,5843,경찰직공무원(남),10,2
70119,5843,경찰직공무원(남),38,3
70120,5843,경찰직공무원(남),6,4
70121,5843,경찰직공무원(남),34,5
70122,5843,경찰직공무원(남),45,6
70123,5843,경찰직공무원(남),41,7
70124,5843,경찰직공무원(남),19,8
70125,5843,경찰직공무원(남),47,9
70126,5843,경찰직공무원(남),20,10
70127,5843,경찰직공무원(남),45,11
70128,5844,경찰직공무원(남),7,12
70129,5844,소방직공무원(남),12,1
70130,5844,소방직공무원(남),36,2
70131,5844,소방직공무원(남),43,3
70132,5844,소방직공무원(남),34,4
70133,5844,소방직공무원(남),6,5
70134,5844,소방직공무원(남),41,6
70135,5844,소방직공무원(남),29,7
70136,5844,소방직공무원(남),11,8
70137,5844,소방직공무원(남),43,9
70138,5844,소방직공무원(남),5,10
70139,5844,소방직공무원(남),41,11
70140,5845,소방직공무원(남),37,12
70141,5845,소방직공무원(남),5,1
70142,5845,소방직공무원(남),41,2
70143,5845,소방직공무원(남),6,3
70144,5845,소방직공무원(남),6,4
70145,5845,소방직공무원(남),45,5
70146,5845,소방직공무원(남),19,6
70147,5845,소방직공무원(남),42,7
70148,5845,소방직공무원(남),34,8
70149,5845,소방직공무원(남),36,9
70150,5845,소방직공무원(남),34,10
70151,5845,소방직공무원(남),41,11
70152,5846,소방직공무원(남),45,12
70153,5846,경호직공무원(남),15,1
70154,5846,경호직공무원(남),35,2
70155,5846,경호직공무원(남),7,3
70156,5846,경호직공무원(남),16,4
70157,5846,경호직공무원(남),15,5
70158,5846,경호직공무원(남),13,6
70159,5846,경호직공무원(남),42,7
70160,5846,경호직공무원(남),14,8
70161,5846,경호직공무원(남),22,9
70162,5846,경호직공무원(남),6,10
70163,5846,경호직공무원(남),30,11
70164,5847,경호직공무원(남),31,12
70165,5847,경찰직공무원(여),5,1
70166,5847,경찰직공무원(여),12,2
70167,5847,경찰직공무원(여),31,3
70168,5847,경찰직공무원(여),15,4
70169,5847,경찰직공무원(여),6,5
70170,5847,경찰직공무원(여),22,6
70171,5847,경찰직공무원(여),8,7
70172,5847,경찰직공무원(여),43,8
70173,5847,경찰직공무원(여),15,9
70174,5847,경찰직공무원(여),35,10
70175,5847,경찰직공무원(여),16,11
70176,5848,경찰직공무원(여),46,12
70177,5848,소방직공무원(남),46,1
70178,5848,소방직공무원(남),30,2
70179,5848,소방직공무원(남),47,3
70180,5848,소방직공무원(남),35,4
70181,5848,소방직공무원(남),12,5
70182,5848,소방직공무원(남),22,6
70183,5848,소방직공무원(남),5,7
70184,5848,소방직공무원(남),17,8
70185,5848,소방직공무원(남),5,9
70186,5848,소방직공무원(남),31,10
70187,5848,소방직공무원(남),48,11
70188,5849,소방직공무원(남),45,12
70189,5849,경찰직공무원(남),31,1
70190,5849,경찰직공무원(남),17,2
70191,5849,경찰직공무원(남),25,3
70192,5849,경찰직공무원(남),18,4
70193,5849,경찰직공무원(남),8,5
70194,5849,경찰직공무원(남),48,6
70195,5849,경찰직공무원(남),41,7
70196,5849,경찰직공무원(남),24,8
70197,5849,경찰직공무원(남),39,9
